timestamp,pump_id,temperature_C,pressure_bar,flow_m3h,power_kW,rpm,vibration_mms,operating_hours,status
2026-02-20 15:00:00,P-104,64.54,5.224,211.13,31.29,1457.5,2.058,2572.9,Normal
2026-02-20 15:15:00,P-103,66.74,4.907,224.04,33.11,1453.9,2.243,2572.92,Normal
2026-02-20 15:30:00,P-104,67.16,5.488,233.53,34.42,1426.2,2.171,2572.93,Normal
2026-02-20 15:45:00,P-102,66.86,5.216,222.72,33.04,1466.2,1.904,2572.95,Normal
2026-02-20 16:00:00,P-103,64.54,5.136,213.19,32.87,1470.5,1.95,2572.96,Normal
2026-02-20 16:15:00,P-103,68.32,4.888,220.49,32.96,1469.1,1.944,2572.98,Normal
2026-02-20 16:30:00,P-102,67.57,4.964,215.39,29.12,1481.4,2.132,2572.99,Normal
2026-02-20 16:45:00,P-101,70.17,5.126,223.86,30.35,1468.0,2.171,2573.0,Normal
2026-02-20 17:00:00,P-104,67.13,5.093,236.49,35.54,1435.0,2.141,2573.02,Normal
2026-02-20 17:15:00,P-103,68.03,4.685,215.17,29.51,1450.3,2.047,2573.04,Normal
2026-02-20 17:30:00,P-104,61.16,4.939,195.34,29.82,1456.9,1.648,2573.05,Normal
2026-02-20 17:45:00,P-103,68.36,4.998,217.65,29.99,1477.3,1.932,2573.06,Normal
2026-02-20 18:00:00,P-101,61.88,5.021,201.24,28.5,1445.5,1.449,2573.08,Normal
2026-02-20 18:15:00,P-103,62.97,4.825,197.99,27.22,1438.6,2.042,2573.09,Normal
2026-02-20 18:30:00,P-101,65.91,4.831,206.26,26.77,1420.2,2.295,2573.11,Normal
2026-02-20 18:45:00,P-101,64.25,4.961,197.8,27.21,1465.7,1.822,2573.12,Normal
2026-02-20 19:00:00,P-103,65.07,5.108,210.15,32.02,1453.8,2.031,2573.14,Normal
2026-02-20 19:15:00,P-102,65.23,4.85,207.84,28.7,1434.4,2.032,2573.16,Normal
2026-02-20 19:30:00,P-104,67.72,5.027,204.28,32.37,1463.9,1.738,2573.17,Normal
2026-02-20 19:45:00,P-102,62.46,4.689,194.99,26.05,1443.9,1.811,2573.18,Normal
2026-02-20 20:00:00,P-103,64.74,4.788,197.73,25.44,1426.2,1.942,2573.2,Normal
2026-02-20 20:15:00,P-103,64.61,4.925,206.0,25.56,1474.0,1.927,2573.22,Normal
2026-02-20 20:30:00,P-101,66.27,4.851,194.51,27.3,1412.9,1.843,2573.23,Normal
2026-02-20 20:45:00,P-104,66.48,4.805,193.06,25.89,1452.6,1.791,2573.24,Normal
2026-02-20 21:00:00,P-102,61.05,4.689,196.69,28.0,1448.0,1.732,2573.26,Normal
2026-02-20 21:15:00,P-101,66.5,4.511,193.04,28.38,1420.5,1.945,2573.28,Normal
2026-02-20 21:30:00,P-103,63.19,4.754,193.53,27.09,1455.9,2.168,2573.29,Normal
2026-02-20 21:45:00,P-104,66.1,5.005,205.05,28.64,1437.5,1.565,2573.3,Normal
2026-02-20 22:00:00,P-104,61.74,4.775,191.95,26.82,1480.3,1.426,2573.32,Normal
2026-02-20 22:15:00,P-104,65.65,4.863,200.47,28.24,1468.1,1.671,2573.34,Normal
2026-02-20 22:30:00,P-101,,4.77,195.54,24.68,1454.0,1.768,2573.35,Normal
2026-02-20 22:45:00,P-102,62.36,4.619,172.75,24.67,1405.1,1.674,2573.36,Normal
2026-02-20 23:00:00,P-103,61.21,4.491,186.0,23.46,1440.0,1.763,2573.38,Normal
2026-02-20 23:15:00,P-103,61.77,4.724,175.57,25.7,1438.6,1.766,2573.4,Normal
2026-02-20 23:30:00,P-101,58.85,4.727,182.86,24.38,1471.8,1.725,2573.41,Normal
2026-02-20 23:45:00,P-102,65.78,4.65,184.38,26.3,1453.2,2.024,2573.43,Normal
2026-02-21 00:00:00,P-101,63.74,4.808,197.98,25.66,1455.7,1.67,2573.44,Normal
2026-02-21 00:15:00,P-102,61.15,4.608,202.33,25.1,1468.3,2.039,2573.46,Normal
2026-02-21 00:30:00,P-101,60.21,4.752,190.24,26.18,1479.4,2.177,2573.47,Normal
2026-02-21 00:45:00,P-104,61.65,4.649,192.07,25.59,1476.3,1.512,2573.48,Normal
2026-02-21 01:00:00,P-103,62.04,4.673,170.23,21.44,1459.8,1.33,2573.5,Normal
2026-02-21 01:15:00,P-101,59.26,4.697,193.8,25.1,1445.1,1.847,2573.52,Normal
2026-02-21 01:30:00,P-104,64.07,4.827,185.97,22.73,1457.8,1.932,2573.53,Normal
2026-02-21 01:45:00,P-104,61.44,4.697,193.59,25.56,1449.4,1.836,2573.54,Normal
2026-02-21 02:00:00,P-102,61.21,4.651,203.53,27.39,1464.1,1.568,2573.56,Normal
2026-02-21 02:15:00,P-103,61.35,4.83,202.0,28.3,1439.8,1.601,2573.57,Normal
2026-02-21 02:30:00,P-101,65.72,4.85,198.83,27.55,1466.3,1.793,2573.59,Normal
2026-02-21 02:45:00,P-103,57.16,4.699,190.1,24.69,1450.8,1.862,2573.6,Normal
2026-02-21 03:00:00,P-103,58.94,4.753,187.16,27.14,1456.9,1.758,2573.62,Normal
2026-02-21 03:15:00,P-102,62.97,4.723,210.52,26.7,1428.5,1.894,2573.64,Normal
2026-02-21 03:30:00,P-101,60.69,4.697,183.88,25.83,1445.1,1.857,2573.65,Normal
2026-02-21 03:45:00,P-101,59.58,4.73,203.79,28.2,1458.0,2.078,2573.66,Normal
2026-02-21 04:00:00,P-101,63.29,4.628,204.26,27.15,1446.7,1.702,2573.68,Normal
2026-02-21 04:15:00,P-102,62.09,4.74,195.02,27.07,1407.8,1.851,2573.7,Normal
2026-02-21 04:30:00,P-101,62.65,4.885,210.08,28.66,1427.8,2.242,2573.71,Normal
2026-02-21 04:45:00,P-103,59.6,5.022,206.35,28.81,1456.2,1.786,2573.72,Normal
2026-02-21 05:00:00,P-102,58.32,4.483,188.76,27.21,1477.1,1.717,2573.74,Normal
2026-02-21 05:15:00,P-102,61.5,4.948,216.36,27.43,1445.8,1.957,2573.76,Normal
2026-02-21 05:30:00,P-104,58.33,5.215,208.16,27.89,1441.2,1.783,2573.77,Normal
2026-02-21 05:45:00,P-103,64.83,5.018,217.92,29.7,1468.9,1.817,2573.78,Normal
2026-02-21 06:00:00,P-104,64.54,4.939,206.15,31.32,1450.2,1.897,2573.8,Normal
2026-02-21 06:15:00,P-101,61.41,5.113,216.7,30.63,1463.4,1.998,2573.82,Normal
2026-02-21 06:30:00,P-101,62.23,5.083,210.02,29.18,1444.7,2.15,2573.83,Normal
2026-02-21 06:45:00,P-103,62.81,4.855,209.59,28.95,1442.7,1.775,2573.84,Normal
2026-02-21 07:00:00,P-104,64.53,,203.62,25.38,1464.8,1.947,2573.86,Normal
2026-02-21 07:15:00,P-103,66.06,5.236,225.48,32.0,1462.1,2.327,2573.88,Normal
2026-02-21 07:30:00,P-102,59.02,4.952,226.77,35.28,1444.2,2.332,2573.89,Normal
2026-02-21 07:45:00,P-104,61.5,5.218,227.38,31.26,1429.8,2.059,2573.91,Normal
2026-02-21 08:00:00,P-102,64.5,5.193,237.07,34.4,1420.0,2.194,2573.92,Normal
2026-02-21 08:15:00,P-102,62.07,5.215,234.85,34.59,1422.3,1.98,2573.94,Normal
2026-02-21 08:30:00,P-104,66.91,5.133,229.15,34.23,1438.6,2.183,2573.95,Normal
2026-02-21 08:45:00,P-101,65.3,5.238,223.23,30.79,1455.7,2.319,2573.96,Normal
2026-02-21 09:00:00,P-104,62.47,5.347,240.72,36.87,1420.0,2.445,2573.98,Normal
2026-02-21 09:15:00,P-104,63.01,5.183,235.63,36.09,1421.2,2.144,2574.0,Normal
2026-02-21 09:30:00,P-102,61.07,5.107,228.0,31.72,1456.8,2.162,2574.01,Normal
2026-02-21 09:45:00,P-104,62.22,5.117,218.87,32.12,1478.2,1.957,2574.02,Normal
2026-02-21 10:00:00,P-101,63.18,5.515,245.95,34.34,1469.6,1.984,2574.04,Normal
2026-02-21 10:15:00,P-103,64.22,4.904,223.54,32.19,1416.9,1.976,2574.05,Normal
2026-02-21 10:30:00,P-104,62.49,5.412,241.79,35.58,1457.1,2.237,2574.07,Normal
2026-02-21 10:45:00,P-102,57.39,5.208,229.51,32.66,1467.2,2.223,2574.08,Normal
2026-02-21 11:00:00,P-102,60.99,5.449,249.48,33.33,1441.1,2.162,2574.1,Normal
2026-02-21 11:15:00,P-103,61.64,5.263,237.91,32.36,1445.7,2.204,2574.11,Normal
2026-02-21 11:30:00,P-103,62.87,5.214,236.35,34.45,1456.0,1.683,2574.13,Normal
2026-02-21 11:45:00,P-104,64.46,5.294,227.16,32.79,1458.8,2.145,2574.14,Normal
2026-02-21 12:00:00,P-102,62.38,5.253,232.92,34.03,1456.8,2.039,2574.16,Normal
2026-02-21 12:15:00,P-101,64.1,5.5,243.52,37.99,1463.0,2.048,2574.18,Normal
2026-02-21 12:30:00,P-104,64.43,5.534,246.37,39.93,1453.9,2.323,2574.19,Normal
2026-02-21 12:45:00,P-101,63.25,5.278,242.76,34.64,1438.7,2.438,2574.2,Normal
2026-02-21 13:00:00,P-101,64.29,5.178,239.12,36.16,1442.0,2.15,2574.22,Normal
2026-02-21 13:15:00,P-104,65.12,5.224,245.73,37.5,1436.0,2.359,2574.24,Normal
2026-02-21 13:30:00,P-103,68.34,5.375,241.86,37.27,1441.7,2.139,2574.25,Normal
2026-02-21 13:45:00,P-101,63.0,5.032,230.36,31.75,1460.1,2.461,2574.26,Normal
2026-02-21 14:00:00,P-101,65.18,5.155,237.17,34.06,1436.1,1.848,2574.28,Normal
2026-02-21 14:15:00,P-103,63.3,4.914,206.66,30.31,1469.3,2.002,2574.3,Normal
2026-02-21 14:30:00,P-103,69.02,5.346,242.67,38.02,1432.2,2.325,2574.31,Normal
2026-02-21 14:45:00,P-104,67.83,5.269,258.3,37.55,1453.7,2.234,2574.32,Normal
2026-02-21 15:00:00,P-102,68.77,5.014,228.95,33.09,1465.0,2.36,2574.34,Normal
2026-02-21 15:15:00,P-101,62.0,4.823,198.43,31.58,1458.1,1.598,2574.36,Normal
2026-02-21 15:30:00,P-101,66.93,5.121,228.28,33.32,1416.7,2.106,2574.37,Normal
2026-02-21 15:45:00,P-104,64.45,4.981,209.47,31.59,1452.4,,2574.39,Normal
2026-02-21 16:00:00,P-101,63.26,5.075,215.98,31.89,1436.7,2.01,2574.4,Normal
2026-02-21 16:15:00,P-104,66.98,5.126,222.25,33.34,1426.2,1.812,2574.42,Normal
2026-02-21 16:30:00,P-103,70.6,5.141,228.48,31.86,1454.0,2.012,2574.43,Normal
2026-02-21 16:45:00,P-103,64.23,5.067,220.07,31.46,1427.5,1.948,2574.45,Normal
2026-02-21 17:00:00,P-103,65.66,5.07,215.01,29.13,1454.4,2.031,2574.46,Normal
2026-02-21 17:15:00,P-103,63.71,4.805,224.25,32.18,1476.2,2.22,2574.48,Normal
2026-02-21 17:30:00,P-103,62.85,4.833,209.28,29.31,1455.4,1.999,2574.49,Normal
2026-02-21 17:45:00,P-101,63.64,4.954,205.09,29.82,1445.8,,2574.5,Normal
2026-02-21 18:00:00,P-104,65.01,4.965,220.48,30.4,1447.1,2.186,2574.52,Normal
2026-02-21 18:15:00,P-103,65.63,5.1,216.36,30.57,1466.5,2.203,2574.54,Normal
2026-02-21 18:30:00,P-101,65.46,4.733,210.46,28.66,1444.5,1.517,2574.55,Normal
2026-02-21 18:45:00,P-101,61.12,4.733,191.92,27.85,1441.6,2.004,2574.56,Normal
2026-02-21 19:00:00,P-103,65.41,4.954,211.92,30.71,1433.2,2.135,2574.58,Normal
2026-02-21 19:15:00,P-102,64.41,4.657,176.68,20.1,1433.9,1.711,2574.59,Normal
2026-02-21 19:30:00,P-104,62.25,4.831,207.5,26.17,1466.1,1.802,2574.61,Normal
2026-02-21 19:45:00,P-103,64.16,4.851,188.4,26.8,1441.3,1.66,2574.62,Normal
2026-02-21 20:00:00,P-104,66.13,4.835,205.67,27.86,1460.0,1.549,2574.64,Normal
2026-02-21 20:15:00,P-104,63.98,5.035,206.04,28.76,1461.4,2.067,2574.66,Normal
2026-02-21 20:30:00,P-103,66.8,5.11,198.46,30.42,1432.8,2.076,2574.67,Normal
2026-02-21 20:45:00,P-101,60.87,4.594,195.77,26.17,1435.7,1.801,2574.68,Normal
2026-02-21 21:00:00,P-103,67.17,4.837,198.29,24.74,1460.4,2.016,2574.7,Normal
2026-02-21 21:15:00,P-101,65.49,4.88,188.65,26.67,1452.5,2.041,2574.72,Normal
2026-02-21 21:30:00,P-101,62.91,4.672,180.32,24.85,1446.8,1.411,2574.73,Normal
2026-02-21 21:45:00,P-101,68.33,4.868,203.24,28.86,1458.3,1.989,2574.74,Normal
2026-02-21 22:00:00,P-104,61.94,4.637,177.92,23.71,1468.2,1.694,2574.76,Normal
2026-02-21 22:15:00,P-104,,4.576,190.98,25.51,1449.3,1.922,2574.78,Normal
2026-02-21 22:30:00,P-102,66.96,,188.21,27.07,1439.8,1.871,2574.79,Normal
2026-02-21 22:45:00,P-102,67.7,4.564,185.15,25.23,1452.1,1.965,2574.8,Normal
2026-02-21 23:00:00,P-102,61.24,4.726,188.25,25.13,1435.5,1.492,2574.82,Normal
2026-02-21 23:15:00,P-101,63.52,4.646,196.42,26.86,1452.6,2.09,2574.84,Normal
2026-02-21 23:30:00,P-102,63.74,4.581,176.14,22.81,1450.0,1.614,2574.85,Normal
2026-02-21 23:45:00,P-104,62.44,4.733,185.19,25.49,1435.3,1.772,2574.86,Normal
2026-02-22 00:00:00,P-101,63.3,4.658,183.1,24.4,1442.7,1.449,2574.88,Normal
2026-02-22 00:15:00,P-101,63.44,4.564,178.29,25.54,1444.2,1.741,2574.9,Normal
2026-02-22 00:30:00,P-101,61.32,4.716,187.48,26.5,1463.2,1.824,2574.91,Normal
2026-02-22 00:45:00,P-103,63.91,4.944,205.42,27.98,1434.2,1.854,2574.93,Normal
2026-02-22 01:00:00,P-104,61.55,4.627,189.93,23.72,1435.4,1.653,2574.94,Normal
2026-02-22 01:15:00,P-103,59.75,4.787,192.45,25.44,1443.3,1.637,2574.96,Normal
2026-02-22 01:30:00,P-102,59.46,4.658,182.31,25.49,1460.2,1.932,2574.97,Normal
2026-02-22 01:45:00,P-104,59.24,4.77,174.18,25.03,1463.1,1.452,2574.98,Normal
2026-02-22 02:00:00,P-102,63.17,4.722,185.52,25.85,1454.7,1.953,2575.0,Normal
2026-02-22 02:15:00,P-102,63.1,4.627,189.74,24.41,1462.9,2.117,2575.02,Normal
2026-02-22 02:30:00,P-104,62.19,4.694,187.46,25.82,1470.9,2.194,2575.03,Normal
2026-02-22 02:45:00,P-103,62.44,4.777,197.92,26.03,1452.8,1.675,2575.04,Normal
2026-02-22 03:00:00,P-103,62.13,4.967,198.36,27.5,1435.6,1.973,2575.06,Normal
2026-02-22 03:15:00,P-101,60.13,4.643,177.62,24.5,1448.6,1.665,2575.07,Normal
2026-02-22 03:30:00,P-101,60.32,4.491,191.1,24.02,1425.5,1.992,2575.09,Normal
2026-02-22 03:45:00,P-103,62.3,4.918,201.02,27.06,1457.1,1.976,2575.1,Normal
2026-02-22 04:00:00,P-103,57.03,4.976,194.62,26.2,1441.2,1.788,2575.12,Normal
2026-02-22 04:15:00,P-102,59.37,5.021,200.51,28.14,1452.0,1.755,2575.14,Normal
2026-02-22 04:30:00,P-102,59.28,4.805,210.78,27.83,1448.5,1.891,2575.15,Normal
2026-02-22 04:45:00,P-102,62.15,4.737,204.19,26.88,1443.1,1.725,2575.16,Normal
2026-02-22 05:00:00,P-101,63.25,4.769,189.25,27.62,1454.1,1.844,2575.18,Normal
2026-02-22 05:15:00,P-104,57.65,5.066,215.66,32.5,1447.8,2.05,2575.2,Normal
2026-02-22 05:30:00,P-101,64.73,5.012,207.6,29.99,1438.7,1.878,2575.21,Normal
2026-02-22 05:45:00,P-103,60.84,4.873,205.51,28.15,1430.2,1.827,2575.22,Normal
2026-02-22 06:00:00,P-103,62.49,4.776,201.94,28.34,1456.4,2.037,2575.24,Normal
2026-02-22 06:15:00,P-103,61.84,5.056,204.45,29.02,1428.3,2.087,2575.26,Normal
2026-02-22 06:30:00,P-103,63.38,4.763,205.41,28.55,1482.3,1.786,2575.27,Normal
2026-02-22 06:45:00,P-101,62.64,5.006,232.17,33.23,1473.2,2.058,2575.28,Normal
2026-02-22 07:00:00,P-102,57.8,4.834,211.5,29.55,1421.4,1.824,2575.3,Normal
2026-02-22 07:15:00,P-103,62.38,5.229,228.75,30.89,1461.3,2.573,2575.32,Normal
2026-02-22 07:30:00,P-103,62.53,5.05,220.13,31.86,1470.5,1.856,2575.33,Normal
2026-02-22 07:45:00,P-102,60.49,5.102,217.83,30.62,1439.5,2.043,2575.34,Normal
2026-02-22 08:00:00,P-101,63.11,4.972,227.97,31.62,1456.3,2.125,2575.36,Normal
2026-02-22 08:15:00,P-103,59.7,4.733,205.55,26.74,1447.7,1.803,2575.38,Normal
2026-02-22 08:30:00,P-101,60.95,5.07,226.31,31.5,1462.3,1.927,2575.39,Normal
2026-02-22 08:45:00,P-103,60.0,5.111,222.21,31.82,1442.0,2.038,2575.41,Normal
2026-02-22 09:00:00,P-104,62.59,5.26,240.25,33.93,1468.3,2.001,2575.42,Normal
2026-02-22 09:15:00,P-104,61.64,4.801,211.07,29.69,1447.4,2.036,2575.44,Normal
2026-02-22 09:30:00,P-103,59.81,5.346,237.09,34.25,1444.3,2.04,2575.45,Normal
2026-02-22 09:45:00,P-102,62.28,5.161,240.56,37.85,1461.7,2.205,2575.46,Normal
2026-02-22 10:00:00,P-101,60.17,5.239,251.72,38.02,1466.2,1.839,2575.48,Normal
2026-02-22 10:15:00,P-104,62.22,5.348,237.64,34.43,1407.9,1.993,2575.5,Normal
2026-02-22 10:30:00,P-103,67.36,5.049,243.29,36.06,1397.7,2.132,2575.51,Normal
2026-02-22 10:45:00,P-102,60.07,5.132,218.64,34.13,1456.2,2.242,2575.52,Normal
2026-02-22 11:00:00,P-102,66.38,5.333,249.65,37.74,1438.1,1.864,2575.54,Normal
2026-02-22 11:15:00,P-103,69.94,5.067,229.88,32.4,1426.2,2.293,2575.55,Normal
2026-02-22 11:30:00,P-101,66.26,5.035,221.71,32.16,1443.3,2.178,2575.57,Normal
2026-02-22 11:45:00,P-102,64.01,5.285,230.45,32.56,1502.4,1.771,2575.58,Normal
2026-02-22 12:00:00,P-103,66.79,5.476,234.81,34.41,1426.1,2.257,2575.6,Normal
2026-02-22 12:15:00,P-104,61.31,5.293,226.38,33.09,1465.9,1.943,2575.61,Normal
2026-02-22 12:30:00,P-104,62.11,5.498,236.61,35.23,1436.3,2.284,2575.63,Normal
2026-02-22 12:45:00,P-102,63.82,4.989,218.31,31.8,1423.9,2.162,2575.64,Normal
2026-02-22 13:00:00,P-103,64.49,4.85,212.97,31.2,1439.0,2.169,2575.66,Normal
2026-02-22 13:15:00,P-101,69.31,5.343,240.81,38.59,1424.4,2.13,2575.68,Normal
2026-02-22 13:30:00,P-101,65.37,5.397,247.43,34.94,1421.8,2.323,2575.69,Normal
2026-02-22 13:45:00,P-104,,4.895,229.14,33.55,1437.0,2.356,2575.7,Normal
2026-02-22 14:00:00,P-101,66.39,5.092,229.55,32.73,1430.4,2.083,2575.72,Normal
2026-02-22 14:15:00,P-102,66.77,5.188,245.68,35.9,1447.4,2.161,2575.74,Normal
2026-02-22 14:30:00,P-103,66.45,5.265,236.89,35.62,1453.0,2.276,2575.75,Normal
2026-02-22 14:45:00,P-104,64.57,5.214,230.46,34.37,1435.8,1.612,2575.76,Normal
2026-02-22 15:00:00,P-103,67.99,5.166,232.66,34.72,1461.3,1.996,2575.78,Normal
2026-02-22 15:15:00,P-104,66.22,5.104,224.25,32.07,1438.0,2.236,2575.8,Normal
2026-02-22 15:30:00,P-101,65.55,5.0,236.9,34.74,1447.2,2.119,2575.81,Normal
2026-02-22 15:45:00,P-103,67.98,5.067,225.93,31.7,1411.0,2.04,2575.82,Normal
2026-02-22 16:00:00,P-102,68.57,4.929,227.37,32.38,1451.5,1.884,2575.84,Normal
2026-02-22 16:15:00,P-102,67.7,5.036,218.92,32.37,1490.5,2.041,2575.86,Normal
2026-02-22 16:30:00,P-103,64.33,4.984,226.93,31.22,1464.3,1.958,2575.87,Normal
2026-02-22 16:45:00,P-101,66.8,5.143,219.74,33.4,1446.9,1.725,2575.89,Normal
2026-02-22 17:00:00,P-102,63.57,4.942,197.98,31.73,1429.2,2.198,2575.9,Normal
2026-02-22 17:15:00,P-102,67.42,5.068,220.08,33.28,1479.4,1.938,2575.92,Normal
2026-02-22 17:30:00,P-102,63.56,5.13,208.09,30.05,1447.1,1.896,2575.93,Normal
2026-02-22 17:45:00,P-104,68.98,5.014,217.48,27.57,1437.9,1.658,2575.95,Normal
2026-02-22 18:00:00,P-103,67.76,4.899,209.05,27.62,1438.3,1.866,2575.96,Normal
2026-02-22 18:15:00,P-102,69.07,4.915,213.73,29.84,1487.3,2.171,2575.98,Normal
2026-02-22 18:30:00,P-104,66.53,4.602,188.6,24.95,1447.9,1.997,2575.99,Normal
2026-02-22 18:45:00,P-101,66.22,4.99,222.58,30.93,1458.1,2.003,2576.0,Normal
2026-02-22 19:00:00,P-104,64.35,4.876,207.76,23.95,1446.3,1.78,2576.02,Normal
2026-02-22 19:15:00,P-101,70.7,4.763,210.98,30.84,1448.8,2.0,2576.04,Normal
2026-02-22 19:30:00,P-104,64.85,4.66,191.25,26.89,1442.4,1.973,2576.05,Normal
2026-02-22 19:45:00,P-103,62.48,4.784,191.86,26.84,1475.6,1.628,2576.06,Normal
2026-02-22 20:00:00,P-101,69.29,4.875,218.68,32.64,1450.8,2.05,2576.08,Normal
2026-02-22 20:15:00,P-103,65.26,4.8,196.89,26.24,1424.7,2.001,2576.09,Normal
2026-02-22 20:30:00,P-104,69.46,4.939,203.49,26.8,1457.1,1.934,2576.11,Normal
2026-02-22 20:45:00,P-103,65.43,4.781,197.61,27.16,1447.9,1.86,2576.12,Normal
2026-02-22 21:00:00,P-104,65.02,4.882,192.02,27.43,1456.9,,2576.14,Normal
2026-02-22 21:15:00,P-104,67.93,4.703,198.19,26.03,1444.0,1.902,2576.16,Normal
2026-02-22 21:30:00,P-102,61.71,4.827,197.7,30.07,1440.3,2.178,2576.17,Normal
2026-02-22 21:45:00,P-101,62.24,4.563,180.61,24.98,1466.1,2.042,2576.18,Normal
2026-02-22 22:00:00,P-103,61.12,4.682,180.86,25.35,1483.5,1.661,2576.2,Normal
2026-02-22 22:15:00,P-102,58.37,4.679,182.78,24.9,1416.5,1.713,2576.22,Normal
2026-02-22 22:30:00,P-103,65.6,4.586,192.03,27.02,1451.5,2.065,2576.23,Normal
2026-02-22 22:45:00,P-103,61.97,4.676,192.82,24.51,1440.3,1.903,2576.24,Normal
2026-02-22 23:00:00,P-101,65.84,4.769,199.77,24.96,1433.6,1.952,2576.26,Normal
2026-02-22 23:15:00,P-101,65.06,4.856,199.54,28.0,1411.2,1.556,2576.28,Normal
2026-02-22 23:30:00,P-104,63.31,4.653,178.73,23.95,1456.5,1.908,2576.29,Normal
2026-02-22 23:45:00,P-102,61.01,4.548,178.65,24.87,1441.3,1.706,2576.3,Normal
2026-02-23 00:00:00,P-102,59.53,4.662,166.81,22.15,1440.2,1.756,2576.32,Normal
2026-02-23 00:15:00,P-104,64.36,4.946,204.21,28.71,1471.6,1.795,2576.34,Normal
2026-02-23 00:30:00,P-101,64.47,4.643,185.97,23.58,1442.1,2.117,2576.35,Normal
2026-02-23 00:45:00,P-101,62.34,4.611,198.03,25.24,1441.3,1.657,2576.36,Normal
2026-02-23 01:00:00,P-102,59.12,4.511,176.28,22.33,1426.0,2.077,2576.38,Normal
2026-02-23 01:15:00,P-104,59.09,4.538,192.54,25.83,1433.7,1.815,2576.4,Normal
2026-02-23 01:30:00,P-103,62.5,4.791,191.17,25.54,1476.4,1.814,2576.41,Normal
2026-02-23 01:45:00,P-104,60.03,4.847,184.59,23.44,1461.0,1.644,2576.43,Normal
2026-02-23 02:00:00,P-103,62.17,5.004,202.71,26.58,1473.2,1.795,2576.44,Normal
2026-02-23 02:15:00,P-102,62.81,4.823,212.13,30.1,1434.9,1.932,2576.46,Normal
2026-02-23 02:30:00,P-104,59.34,4.765,186.41,24.67,1456.5,1.805,2576.47,Normal
2026-02-23 02:45:00,P-102,60.81,4.685,184.74,23.69,1468.9,1.88,2576.48,Normal
2026-02-23 03:00:00,P-102,61.44,4.413,191.45,26.01,1460.4,1.763,2576.5,Normal
2026-02-23 03:15:00,P-101,66.72,4.897,212.41,30.96,1478.4,2.055,2576.52,Normal
2026-02-23 03:30:00,P-102,,4.846,194.9,29.51,1457.2,2.146,2576.53,Normal
2026-02-23 03:45:00,P-101,64.26,4.953,196.09,24.06,1450.0,2.062,2576.54,Normal
2026-02-23 04:00:00,P-104,59.08,4.734,205.25,27.64,1407.6,2.005,2576.56,Normal
2026-02-23 04:15:00,P-103,56.58,4.845,189.47,26.13,1457.5,1.941,2576.57,Normal
2026-02-23 04:30:00,P-101,61.61,4.934,201.66,26.82,1460.8,1.774,2576.59,Normal
2026-02-23 04:45:00,P-104,62.4,4.676,200.47,25.99,1470.7,1.937,2576.6,Normal
2026-02-23 05:00:00,P-104,62.19,4.81,206.3,28.98,1435.7,1.723,2576.62,Normal
2026-02-23 05:15:00,P-101,64.13,5.156,210.14,29.94,1449.4,2.164,2576.64,Normal
2026-02-23 05:30:00,P-102,55.22,4.897,213.93,28.84,1421.4,1.997,2576.65,Normal
2026-02-23 05:45:00,P-102,63.57,5.04,217.91,28.21,1421.0,2.157,2576.66,Normal
2026-02-23 06:00:00,P-103,61.85,5.073,202.71,31.0,1459.2,2.192,2576.68,Normal
2026-02-23 06:15:00,P-102,58.5,5.005,218.51,29.83,1472.8,2.119,2576.7,Normal
2026-02-23 06:30:00,P-102,64.35,4.999,217.65,32.0,1473.4,1.981,2576.71,Normal
2026-02-23 06:45:00,P-101,62.29,4.937,225.21,31.22,1457.9,1.647,2576.72,Normal
2026-02-23 07:00:00,P-104,63.06,5.286,221.88,30.46,1486.8,2.172,2576.74,Normal
2026-02-23 07:15:00,P-102,63.64,5.057,216.18,29.87,1442.9,1.996,2576.76,Normal
2026-02-23 07:30:00,P-104,62.07,4.802,221.62,31.67,1466.2,2.15,2576.77,Normal
2026-02-23 07:45:00,P-102,59.25,5.248,221.95,31.95,1426.3,2.225,2576.78,Normal
2026-02-23 08:00:00,P-104,61.89,4.906,218.14,33.38,1393.4,2.188,2576.8,Normal
2026-02-23 08:15:00,P-104,57.37,4.893,202.88,30.84,1441.3,2.039,2576.82,Normal
2026-02-23 08:30:00,P-101,63.5,5.115,230.96,31.95,1447.8,1.771,2576.83,Normal
2026-02-23 08:45:00,P-101,65.54,5.443,233.08,31.12,1454.2,2.321,2576.84,Normal
2026-02-23 09:00:00,P-103,59.52,5.213,224.07,32.42,1446.6,1.85,2576.86,Normal
2026-02-23 09:15:00,P-101,62.75,5.248,236.71,33.48,1456.5,2.088,2576.88,Normal
2026-02-23 09:30:00,P-103,61.56,5.231,240.01,33.84,1481.3,2.092,2576.89,Normal
2026-02-23 09:45:00,P-102,63.49,5.428,257.93,36.54,1463.3,2.215,2576.91,Normal
2026-02-23 10:00:00,P-102,64.58,5.398,234.68,35.52,1436.2,2.094,2576.92,Normal
2026-02-23 10:15:00,P-101,62.73,5.19,229.1,34.14,1404.8,2.046,2576.94,Normal
2026-02-23 10:30:00,P-101,64.41,5.109,233.6,31.99,1430.6,2.235,2576.95,Normal
2026-02-23 10:45:00,P-101,66.36,5.127,230.12,33.64,1474.2,1.911,2576.96,Normal
2026-02-23 11:00:00,P-103,66.62,5.312,234.43,34.0,1440.9,2.08,2576.98,Normal
